slug,location,latitude,longitude,post,country,water,water_name,city_slug,water_name_slug,is_2020,city,bfsnum,population,streets,intersects,river_bassin,industrial,residential,government,agg_buildings,unk_building,roads,railways,airports,special,recreational,orchards,vineyards,horticulture,arable,meadows,farmpastures,alpinemeadows,aplinepasteurs,closed_forest,open_forest,brush_forest,woods,lakes,rivers,unproductive,bareland,glaciers,luse_total,water_value,adjusted_land_use,part_industrial,part_residential,part_government,part_agg_buildings,part_unk_building,part_roads,part_railways,part_airports,part_special,part_recreational,part_orchards,part_vineyards,part_horticulture,part_arable,part_meadows,part_farmpastures,part_alpinemeadows,part_aplinepasteurs,part_closed_forest,part_open_forest,part_brush_forest,part_woods,part_lakes,part_rivers,part_unproductive,part_bareland,part_glaciers,% to buildings,% to trans,% to recreation,% to agg,% to woods,% to water,% to unproductive,is_slr,is_mcbp,both
limmat_unterengstringen_oggierbuhrer,Limmat_Unterengstringen_OggierBührer,47.4094003,8.4469334,8103,CH,r,Limmat,unterengstringen,limmat,True,Unterengstringen,249.0,3881.0,125842.0,0.0,linth,62.0,167.0,13.0,6.0,13.0,93.0,7.0,0.0,11.0,24.0,14.0,17.0,6.0,116.0,27.0,27.0,0.0,0.0,61.0,3.0,0.0,8.0,0.0,26.0,2.0,0.0,0.0,703.0,26.0,677.0,0.0915805022156573,0.2466765140324963,0.019202363367799114,0.008862629246676515,0.019202363367799114,0.13737075332348597,0.0103397341211226,0.0,0.01624815361890694,0.03545051698670606,0.0206794682422452,0.025110782865583457,0.008862629246676515,0.17134416543574593,0.03988183161004431,0.03988183161004431,0.0,0.0,0.09010339734121123,0.004431314623338257,0.0,0.011816838995568686,0.0,0.03840472673559823,0.0029542097488921715,0.0,0.0,0.4017725258493353,0.14771048744460857,0.03545051698670606,0.30576070901033975,0.10635155096011817,0.03840472673559823,0.0029542097488921715,True,False,True
limmat_zuerich_jansena,Limmat_Zuerich_JansenA,47.4000247,8.4846847,8064,CH,r,Limmat,zurich,limmat,False,Zürich,261.0,415367.0,152966.0,0.0,linth,36.0,206.0,15.0,4.0,36.0,99.0,32.0,0.0,45.0,104.0,15.0,9.0,0.0,11.0,17.0,5.0,0.0,0.0,36.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,0.0,707.0,23.0,684.0,0.05263157894736842,0.30116959064327486,0.021929824561403508,0.005847953216374269,0.05263157894736842,0.14473684210526316,0.04678362573099415,0.0,0.06578947368421052,0.15204678362573099,0.021929824561403508,0.013157894736842105,0.0,0.01608187134502924,0.024853801169590642,0.007309941520467836,0.0,0.0,0.05263157894736842,0.0,0.0,0.02046783625730994,0.0,0.033625730994152045,0.0,0.0,0.0,0.5,0.1915204678362573,0.15204678362573099,0.08333333333333333,0.07309941520467836,0.033625730994152045,0.0,True,False,False
limmat_zuerich_suterdglauserp,limmat_zuerich_suterd&glauserp,47.3945393,8.5134435,8005,CH,r,Limmat,zurich,limmat,True,Zürich,261.0,415367.0,145652.0,0.0,linth,47.0,157.0,38.0,2.0,55.0,105.0,70.0,0.0,30.0,60.0,0.0,2.0,0.0,21.0,8.0,5.0,0.0,0.0,86.0,1.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,708.0,18.0,690.0,0.06811594202898551,0.22753623188405797,0.05507246376811594,0.002898550724637681,0.07971014492753623,0.15217391304347827,0.10144927536231885,0.0,0.043478260869565216,0.08695652173913043,0.0,0.002898550724637681,0.0,0.030434782608695653,0.011594202898550725,0.007246376811594203,0.0,0.0,0.1246376811594203,0.0014492753623188406,0.0,0.004347826086956522,0.0,0.02608695652173913,0.0,0.0,0.0,0.47681159420289854,0.2536231884057971,0.08695652173913043,0.05217391304347826,0.13043478260869565,0.02608695652173913,0.0,True,False,True
limmat_zuerich_wagnerc,Limmat_Zuerich_WagnerC,47.4034956,8.4777701,8064,CH,r,Limmat,zurich,limmat,True,Zürich,261.0,415367.0,144548.0,0.0,linth,54.0,189.0,14.0,4.0,16.0,89.0,18.0,0.0,40.0,89.0,18.0,11.0,1.0,27.0,23.0,9.0,0.0,0.0,66.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,707.0,23.0,684.0,0.07894736842105263,0.27631578947368424,0.02046783625730994,0.005847953216374269,0.023391812865497075,0.1301169590643275,0.02631578947368421,0.0,0.05847953216374269,0.1301169590643275,0.02631578947368421,0.01608187134502924,0.0014619883040935672,0.039473684210526314,0.033625730994152045,0.013157894736842105,0.0,0.0,0.09649122807017543,0.0,0.0,0.023391812865497075,0.0,0.033625730994152045,0.0,0.0,0.0,0.46345029239766083,0.1564327485380117,0.1301169590643275,0.13011695906432746,0.11988304093567251,0.033625730994152045,0.0,True,False,True
limmat_zurich_mortensena_meiera,limmat_zürich_mortensena_meiera,47.4002515,8.485411,8064,CH,r,Limmat,zurich,limmat,True,Zürich,261.0,415367.0,153155.0,0.0,linth,35.0,204.0,15.0,4.0,36.0,100.0,31.0,0.0,44.0,102.0,16.0,9.0,1.0,12.0,17.0,5.0,0.0,0.0,39.0,1.0,0.0,14.0,0.0,23.0,0.0,0.0,0.0,708.0,23.0,685.0,0.051094890510948905,0.29781021897810217,0.021897810218978103,0.00583941605839416,0.052554744525547446,0.145985401459854,0.04525547445255475,0.0,0.06423357664233577,0.14890510948905109,0.02335766423357664,0.013138686131386862,0.00145985401459854,0.017518248175182483,0.024817518248175182,0.0072992700729927005,0.0,0.0,0.05693430656934306,0.00145985401459854,0.0,0.020437956204379562,0.0,0.033576642335766425,0.0,0.0,0.0,0.4934306569343065,0.19124087591240874,0.14890510948905109,0.08759124087591241,0.07883211678832117,0.033576642335766425,0.0,True,False,True
linthdammweg,Linthdammweg,47.13179,9.09191,8872,CH,r,Linthkanal,weesen,linthkanal,True,Weesen,3316.0,1724.0,72715.0,5.0,linth,3.0,1.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,85.0,18.0,0.0,2.0,58.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,212.0,8.0,204.0,0.014705882352941176,0.004901960784313725,0.0,0.0196078431372549,0.0,0.03431372549019608,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.4166666666666667,0.08823529411764706,0.0,0.00980392156862745,0.28431372549019607,0.004901960784313725,0.0,0.014705882352941176,0.0,0.0392156862745098,0.0,0.0,0.0,0.0392156862745098,0.04411764705882353,0.0,0.6127450980392157,0.30392156862745096,0.0392156862745098,0.0,False,False,False
linth_mollis,Linth_Mollis,47.13137,9.094768,8872,CH,r,Linthkanal,glarus-nord,linthkanal,True,Glarus Nord,1630.0,18483.0,72385.0,6.0,linth,3.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,67.0,14.0,0.0,0.0,31.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,154.0,6.0,148.0,0.02027027027027027,0.006756756756756757,0.0,0.013513513513513514,0.0,0.04054054054054054,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.4527027027027027,0.0945945945945946,0.0,0.0,0.20945945945945946,0.006756756756756757,0.0,0.02027027027027027,0.0,0.04054054054054054,0.0,0.0,0.0,0.04054054054054054,0.05405405405405406,0.0,0.668918918918919,0.2364864864864865,0.04054054054054054,0.0,False,False,False
linth_route9brucke,Linth_Route9brücke,47.12573,9.11734,8757,CH,r,Escherkanal,glarus-nord,escherkanal,True,Glarus Nord,1630.0,18483.0,49911.0,6.0,linth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
lorze_baar_blarere,Lorze_Baar_BlarerE,47.1954019,8.540237,6340,CH,r,Lorze,baar,lorze,False,Baar,1701.0,24468.0,97503.0,0.0,linth,16.0,93.0,12.0,9.0,8.0,43.0,4.0,0.0,6.0,15.0,23.0,0.0,4.0,101.0,102.0,21.0,0.0,0.0,217.0,14.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,709.0,8.0,701.0,0.02282453637660485,0.1326676176890157,0.017118402282453638,0.012838801711840228,0.011412268188302425,0.06134094151212553,0.005706134094151213,0.0,0.008559201141226819,0.021398002853067047,0.03281027104136947,0.0,0.005706134094151213,0.14407988587731813,0.14550641940085593,0.029957203994293864,0.0,0.0,0.3095577746077033,0.019971469329529243,0.0,0.018544935805991442,0.0,0.011412268188302425,0.0,0.0,0.0,0.2054208273894437,0.06704707560627675,0.021398002853067047,0.3580599144079886,0.34807417974322397,0.011412268188302425,0.0,True,False,False
lugano-centro,Lugano centro,46.002627,8.950724,6900,CH,l,Lago di Lugano,lugano,lago-di-lugano,True,Lugano,5192.0,63185.0,105721.0,5.0,ticino,8.0,158.0,37.0,0.0,88.0,96.0,10.0,0.0,21.0,28.0,0.0,2.0,0.0,4.0,5.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,225.0,1.0,0.0,0.0,0.0,704.0,226.0,478.0,0.016736401673640166,0.3305439330543933,0.07740585774058577,0.0,0.18410041841004185,0.200836820083682,0.02092050209205021,0.0,0.043933054393305436,0.058577405857740586,0.0,0.0041841004184100415,0.0,0.008368200836820083,0.010460251046025104,0.0020920502092050207,0.0,0.0,0.03765690376569038,0.0,0.0,0.0041841004184100415,0.4707112970711297,0.0020920502092050207,0.0,0.0,0.0,0.6527196652719665,0.2217573221757322,0.058577405857740586,0.025104602510460247,0.04184100418410042,0.4728033472803347,0.0,False,False,False
luscherz-plage,Lüscherz plage,47.0479551,7.151242,2576,CH,l,Bielersee,luscherz,bielersee,True,Lüscherz,497.0,560.0,37311.0,6.0,aare,0.0,23.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,29.0,0.0,1.0,23.0,17.0,19.0,0.0,0.0,176.0,17.0,0.0,6.0,377.0,0.0,5.0,0.0,0.0,708.0,377.0,331.0,0.0,0.06948640483383686,0.0,0.006042296072507553,0.0,0.027190332326283987,0.0,0.0,0.0030211480362537764,0.00906344410876133,0.08761329305135952,0.0,0.0030211480362537764,0.06948640483383686,0.0513595166163142,0.05740181268882175,0.0,0.0,0.5317220543806647,0.0513595166163142,0.0,0.01812688821752266,1.1389728096676737,0.0,0.015105740181268883,0.0,0.0,0.0785498489425982,0.027190332326283987,0.00906344410876133,0.26888217522658614,0.6012084592145015,1.1389728096676737,0.015105740181268883,False,False,False
luscherz-two,Lüscherz two,47.047519,7.1528292,2573,CH,l,Bielersee,luscherz,bielersee,True,Lüscherz,497.0,560.0,39654.0,6.0,aare,0.0,22.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,29.0,0.0,1.0,30.0,18.0,20.0,0.0,0.0,193.0,23.0,0.0,6.0,345.0,0.0,5.0,0.0,0.0,707.0,345.0,362.0,0.0,0.06077348066298342,0.0,0.0055248618784530384,0.0,0.024861878453038673,0.0,0.0,0.0027624309392265192,0.008287292817679558,0.08011049723756906,0.0,0.0027624309392265192,0.08287292817679558,0.049723756906077346,0.055248618784530384,0.0,0.0,0.5331491712707183,0.06353591160220995,0.0,0.016574585635359115,0.9530386740331491,0.0,0.013812154696132596,0.0,0.0,0.06906077348066297,0.024861878453038673,0.008287292817679558,0.27071823204419887,0.6132596685082873,0.9530386740331491,0.013812154696132596,False,False,False
lotschebach_bern_scheurerk,lötschebach_bern_scheurerk,46.964946,7.4928359,3072,CH,r,Lötschebach,ostermundigen,lotschebach,False,Ostermundigen,363.0,17751.0,118399.0,0.0,aare,25.0,200.0,40.0,5.0,21.0,72.0,8.0,0.0,23.0,22.0,4.0,1.0,4.0,145.0,20.0,32.0,0.0,0.0,61.0,11.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,709.0,3.0,706.0,0.03541076487252125,0.28328611898017,0.056657223796033995,0.007082152974504249,0.029745042492917848,0.10198300283286119,0.0113314447592068,0.0,0.032577903682719546,0.031161473087818695,0.0056657223796034,0.00141643059490085,0.0056657223796034,0.20538243626062322,0.028328611898016998,0.0453257790368272,0.0,0.0,0.08640226628895184,0.015580736543909348,0.0,0.0169971671388102,0.0,0.00424929178470255,0.0,0.0,0.0,0.44475920679886694,0.11331444759206799,0.031161473087818695,0.29178470254957506,0.11898016997167138,0.00424929178470255,0.0,True,False,False
magadino-lido,Magadino lido,46.1493486,8.8556628,6573,CH,l,Lago Maggiore,gambarogno,lago-maggiore,True,Gambarogno,5398.0,5192.0,41313.0,23.0,ticino,2.0,36.0,0.0,0.0,4.0,17.0,6.0,0.0,2.0,2.0,0.0,5.0,0.0,22.0,15.0,12.0,7.0,0.0,222.0,5.0,0.0,13.0,277.0,12.0,51.0,1.0,0.0,711.0,289.0,422.0,0.004739336492890996,0.08530805687203792,0.0,0.0,0.009478672985781991,0.04028436018957346,0.014218009478672985,0.0,0.004739336492890996,0.004739336492890996,0.0,0.011848341232227487,0.0,0.052132701421800945,0.035545023696682464,0.02843601895734597,0.016587677725118485,0.0,0.5260663507109005,0.011848341232227487,0.0,0.030805687203791468,0.6563981042654028,0.02843601895734597,0.12085308056872038,0.002369668246445498,0.0,0.10426540284360192,0.054502369668246446,0.004739336492890996,0.12796208530805686,0.5853080568720379,0.6848341232227487,0.12322274881516587,False,False,False
maladaire,Maladaire,46.446296,6.87696,1814,CH,l,Lac Léman,la-tour-de-peilz,lac-leman,True,La Tour-de-Peilz,5889.0,11828.0,75317.0,3.0,rhone,6.0,176.0,17.0,1.0,6.0,58.0,8.0,0.0,7.0,18.0,7.0,44.0,1.0,10.0,14.0,21.0,0.0,0.0,3.0,0.0,0.0,10.0,300.0,2.0,0.0,0.0,0.0,709.0,302.0,407.0,0.014742014742014743,0.43243243243243246,0.04176904176904177,0.002457002457002457,0.014742014742014743,0.14250614250614252,0.019656019656019656,0.0,0.0171990171990172,0.044226044226044224,0.0171990171990172,0.10810810810810811,0.002457002457002457,0.02457002457002457,0.0343980343980344,0.051597051597051594,0.0,0.0,0.007371007371007371,0.0,0.0,0.02457002457002457,0.7371007371007371,0.004914004914004914,0.0,0.0,0.0,0.5233415233415234,0.16216216216216217,0.044226044226044224,0.23832923832923836,0.03194103194103194,0.742014742014742,0.0,False,True,False
mammern-swisslitterreport,Mammern swisslitterreport,47.6558366,8.9553168,8266,CH,l,Untersee,steckborn,untersee,False,Steckborn,4864.0,3753.0,37439.0,5.0,rhine,0.0,20.0,2.0,2.0,2.0,8.0,6.0,0.0,0.0,4.0,9.0,1.0,0.0,57.0,19.0,24.0,0.0,0.0,190.0,3.0,0.0,6.0,187.0,0.0,0.0,0.0,0.0,540.0,187.0,353.0,0.0,0.056657223796033995,0.0056657223796034,0.0056657223796034,0.0056657223796034,0.0226628895184136,0.0169971671388102,0.0,0.0,0.0113314447592068,0.025495750708215296,0.0028328611898017,0.0,0.16147308781869688,0.053824362606232294,0.0679886685552408,0.0,0.0,0.5382436260623229,0.0084985835694051,0.0,0.0169971671388102,0.5297450424929179,0.0,0.0,0.0,0.0,0.0736543909348442,0.0396600566572238,0.0113314447592068,0.311614730878187,0.5637393767705382,0.5297450424929179,0.0,True,False,False
mannewil,Mannewil,46.996382,7.239024,3283,CH,r,Aare,kallnach,aare,True,Kallnach,304.0,1920.0,68282.0,0.0,aare,1.0,5.0,0.0,17.0,1.0,13.0,0.0,0.0,2.0,0.0,4.0,0.0,12.0,222.0,31.0,30.0,0.0,0.0,264.0,30.0,0.0,5.0,44.0,15.0,11.0,0.0,0.0,707.0,59.0,648.0,0.0015432098765432098,0.007716049382716049,0.0,0.026234567901234566,0.0015432098765432098,0.020061728395061727,0.0,0.0,0.0030864197530864196,0.0,0.006172839506172839,0.0,0.018518518518518517,0.3425925925925926,0.047839506172839504,0.046296296296296294,0.0,0.0,0.4074074074074074,0.046296296296296294,0.0,0.007716049382716049,0.06790123456790123,0.023148148148148147,0.016975308641975308,0.0,0.0,0.040123456790123455,0.020061728395061727,0.0,0.46141975308641975,0.4614197530864197,0.09104938271604937,0.016975308641975308,False,False,False
moesa-junction,Moesa junction,46.2198649,9.0434338,6517,CH,r,Moesa,arbedo-castione,moesa,False,Arbedo-Castione,5001.0,5103.0,108675.0,0.0,0,43.0,114.0,7.0,2.0,8.0,83.0,11.0,0.0,29.0,12.0,6.0,12.0,0.0,24.0,33.0,11.0,1.0,0.0,260.0,6.0,0.0,10.0,0.0,31.0,4.0,0.0,0.0,707.0,31.0,676.0,0.06360946745562131,0.16863905325443787,0.010355029585798817,0.0029585798816568047,0.011834319526627219,0.1227810650887574,0.016272189349112426,0.0,0.042899408284023666,0.01775147928994083,0.008875739644970414,0.01775147928994083,0.0,0.03550295857988166,0.04881656804733728,0.016272189349112426,0.0014792899408284023,0.0,0.38461538461538464,0.008875739644970414,0.0,0.014792899408284023,0.0,0.04585798816568047,0.005917159763313609,0.0,0.0,0.30029585798816566,0.1390532544378698,0.01775147928994083,0.1272189349112426,0.4097633136094675,0.04585798816568047,0.005917159763313609,False,False,False
mols-rocks,mols rocks,47.1143432,9.2881737,8885,CH,l,Walensee,quarten,walensee,True,Quarten,3295.0,2937.0,48661.0,7.0,linth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
monte-generoso,Monte Generoso,45.929625,9.019921,6821,CH,r,Alpes Lépontines,rovio,alpes-lepontines,True,Rovio,5219.0,839.0,17366.0,0.0,les-alpes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
murg-bad,Murg Bad,47.115307,9.215691,8877,CH,l,Walensee,quarten,walensee,True,Quarten,3295.0,2937.0,42890.0,6.0,linth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
murg_waengi_strickerr,Murg_Waengi_StrickerR,47.49361,8.9615928,9545,CH,r,Murg,wangi,murg,False,Wängi,4781.0,4720.0,77451.0,0.0,rhine,18.0,60.0,7.0,15.0,10.0,52.0,1.0,0.0,2.0,7.0,16.0,0.0,1.0,169.0,207.0,72.0,0.0,0.0,49.0,5.0,0.0,11.0,2.0,3.0,0.0,2.0,0.0,709.0,5.0,704.0,0.02556818181818182,0.08522727272727272,0.009943181818181818,0.02130681818181818,0.014204545454545454,0.07386363636363637,0.0014204545454545455,0.0,0.002840909090909091,0.009943181818181818,0.022727272727272728,0.0,0.0014204545454545455,0.24005681818181818,0.2940340909090909,0.10227272727272728,0.0,0.0,0.06960227272727272,0.007102272727272727,0.0,0.015625,0.002840909090909091,0.004261363636363636,0.0,0.002840909090909091,0.0,0.1590909090909091,0.07528409090909091,0.009943181818181818,0.6605113636363636,0.09232954545454544,0.007102272727272727,0.002840909090909091,True,False,False
muhlehorn-dorf,Mühlehorn dorf,47.118448,9.172124,8874,CH,l,Walensee,glarus-nord,walensee,True,Glarus Nord,1630.0,18483.0,48280.0,7.0,linth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
mullermatte,Müllermatte,47.133339,7.227907,2505,CH,l,Bielersee,biel,bielersee,True,Biel/Bienne,371.0,55159.0,109589.0,3.0,aare,12.0,94.0,10.0,2.0,28.0,54.0,14.0,0.0,7.0,38.0,2.0,2.0,0.0,14.0,13.0,15.0,0.0,0.0,230.0,5.0,0.0,3.0,150.0,9.0,4.0,0.0,0.0,706.0,159.0,547.0,0.021937842778793418,0.17184643510054845,0.018281535648994516,0.003656307129798903,0.051188299817184646,0.09872029250457039,0.025594149908592323,0.0,0.012797074954296161,0.06946983546617916,0.003656307129798903,0.003656307129798903,0.0,0.025594149908592323,0.02376599634369287,0.027422303473491772,0.0,0.0,0.42047531992687387,0.009140767824497258,0.0,0.005484460694698354,0.2742230347349177,0.016453382084095063,0.007312614259597806,0.0,0.0,0.2797074954296161,0.12431444241316271,0.06946983546617916,0.08409506398537477,0.4351005484460695,0.2906764168190128,0.007312614259597806,False,False,False
neuenburgersee_cudrefin_mattera,Neuenburgersee_Cudrefin_MatterA,46.9627089,7.0259681,1588,CH,l,Neuenburgersee,cudrefin,neuenburgersee,False,Cudrefin,5456.0,1633.0,38223.0,6.0,aare,3.0,34.0,3.0,6.0,1.0,14.0,0.0,0.0,6.0,15.0,5.0,0.0,5.0,174.0,13.0,12.0,0.0,0.0,64.0,6.0,0.0,2.0,306.0,1.0,33.0,0.0,0.0,703.0,307.0,396.0,0.007575757575757576,0.08585858585858586,0.007575757575757576,0.015151515151515152,0.0025252525252525255,0.03535353535353535,0.0,0.0,0.015151515151515152,0.03787878787878788,0.012626262626262626,0.0,0.012626262626262626,0.4393939393939394,0.03282828282828283,0.030303030303030304,0.0,0.0,0.16161616161616163,0.015151515151515152,0.0,0.005050505050505051,0.7727272727272727,0.0025252525252525255,0.08333333333333333,0.0,0.0,0.1338383838383838,0.03535353535353535,0.03787878787878788,0.5277777777777778,0.18181818181818185,0.7752525252525252,0.08333333333333333,True,False,False
nidau-strand,Nidau strand,47.127196,7.232613,2560,CH,l,Bielersee,nidau,bielersee,True,Nidau,743.0,6823.0,119591.0,3.0,aare,20.0,146.0,14.0,1.0,26.0,69.0,18.0,0.0,7.0,50.0,0.0,2.0,0.0,40.0,4.0,4.0,0.0,0.0,93.0,3.0,0.0,5.0,177.0,20.0,4.0,0.0,0.0,703.0,197.0,506.0,0.039525691699604744,0.2885375494071146,0.02766798418972332,0.001976284584980237,0.05138339920948617,0.13636363636363635,0.03557312252964427,0.0,0.01383399209486166,0.09881422924901186,0.0,0.003952569169960474,0.0,0.07905138339920949,0.007905138339920948,0.007905138339920948,0.0,0.0,0.18379446640316205,0.005928853754940711,0.0,0.009881422924901186,0.34980237154150196,0.039525691699604744,0.007905138339920948,0.0,0.0,0.4229249011857707,0.17193675889328064,0.09881422924901186,0.09881422924901186,0.19960474308300394,0.3893280632411067,0.007905138339920948,False,False,False
nouvelle-plage,Nouvelle plage,46.8566464,6.848428,1470,CH,l,Neuenburgersee,estavayer,neuenburgersee,True,Estavayer,2054.0,9716.0,52599.0,4.0,aare,17.0,78.0,10.0,5.0,3.0,25.0,3.0,0.0,0.0,25.0,1.0,0.0,4.0,91.0,10.0,9.0,0.0,0.0,23.0,2.0,0.0,6.0,360.0,0.0,31.0,0.0,0.0,703.0,360.0,343.0,0.04956268221574344,0.22740524781341107,0.029154518950437316,0.014577259475218658,0.008746355685131196,0.0728862973760933,0.008746355685131196,0.0,0.0,0.0728862973760933,0.0029154518950437317,0.0,0.011661807580174927,0.2653061224489796,0.029154518950437316,0.026239067055393587,0.0,0.0,0.06705539358600583,0.0058309037900874635,0.0,0.01749271137026239,1.0495626822157433,0.0,0.09037900874635568,0.0,0.0,0.32944606413994165,0.0816326530612245,0.0728862973760933,0.33527696793002915,0.09037900874635568,1.0495626822157433,0.09037900874635568,False,False,False
oben-am-see,Oben am see,46.74445107,8.0499211,3855,CH,l,Brienzersee,brienze-be,brienzersee,True,Brienz (BE),573.0,3092.0,58321.0,12.0,aare,15.0,33.0,4.0,8.0,6.0,28.0,5.0,0.0,7.0,12.0,1.0,0.0,0.0,16.0,127.0,15.0,9.0,1.0,182.0,11.0,0.0,6.0,198.0,11.0,1.0,7.0,0.0,703.0,209.0,494.0,0.030364372469635626,0.06680161943319839,0.008097165991902834,0.016194331983805668,0.012145748987854251,0.05668016194331984,0.010121457489878543,0.0,0.01417004048582996,0.024291497975708502,0.0020242914979757085,0.0,0.0,0.032388663967611336,0.25708502024291496,0.030364372469635626,0.018218623481781375,0.0020242914979757085,0.3684210526315789,0.022267206477732792,0.0,0.012145748987854251,0.4008097165991903,0.022267206477732792,0.0020242914979757085,0.01417004048582996,0.0,0.1477732793522267,0.06680161943319839,0.024291497975708502,0.32388663967611336,0.42105263157894735,0.4230769230769231,0.016194331983805668,False,False,False
oberi-chlihochstetten,Oberi Chlihöchstetten,46.896025,7.532114,3113,CH,r,Aare,rubigen,aare,True,Rubigen,623.0,2929.0,75212.0,0.0,aare,21.0,50.0,2.0,14.0,6.0,40.0,4.0,0.0,12.0,6.0,3.0,0.0,3.0,254.0,14.0,68.0,0.0,0.0,114.0,31.0,0.0,10.0,7.0,22.0,25.0,0.0,0.0,706.0,29.0,677.0,0.0310192023633678,0.07385524372230429,0.0029542097488921715,0.0206794682422452,0.008862629246676515,0.059084194977843424,0.005908419497784343,0.0,0.01772525849335303,0.008862629246676515,0.004431314623338257,0.0,0.004431314623338257,0.37518463810930575,0.0206794682422452,0.10044313146233383,0.0,0.0,0.16838995568685378,0.04579025110782865,0.0,0.014771048744460856,0.0103397341211226,0.03249630723781388,0.03692762186115214,0.0,0.0,0.155096011816839,0.06499261447562776,0.008862629246676515,0.5051698670605613,0.22895125553914328,0.04283604135893648,0.03692762186115214,False,False,False
ognonnaz-1,Ognonnaz 1,46.4599413,6.8591341,1800,CH,r,Ognonnaz,vevey,ognonnaz,False,Vevey,5890.0,19891.0,121389.0,1.0,rhone,6.0,245.0,22.0,1.0,21.0,108.0,14.0,0.0,8.0,28.0,5.0,24.0,3.0,31.0,20.0,28.0,0.0,0.0,14.0,0.0,0.0,9.0,119.0,3.0,0.0,0.0,0.0,709.0,122.0,587.0,0.010221465076660987,0.41737649063032367,0.03747870528109029,0.0017035775127768314,0.03577512776831346,0.1839863713798978,0.02385008517887564,0.0,0.013628620102214651,0.04770017035775128,0.008517887563884156,0.04088586030664395,0.005110732538330494,0.05281090289608177,0.034071550255536626,0.04770017035775128,0.0,0.0,0.02385008517887564,0.0,0.0,0.015332197614991482,0.20272572402044292,0.005110732538330494,0.0,0.0,0.0,0.51618398637138,0.20783645655877342,0.04770017035775128,0.1890971039182283,0.039182282793867124,0.20783645655877342,0.0,True,False,False
